Well_ID,State,District,Latitude,Longitude,Year,Month,GWL_m
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2015,10,7.89
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2015,11,8.6
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2015,12,7.52
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,1,8.09
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,2,8.85
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,3,9.12
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,4,10.34
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,5,10.19
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,6,10.1
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,7,7.01
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,8,7.39
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,9,7.52
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,10,9.28
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,11,8.92
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2016,12,7.87
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,1,9.16
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,2,8.81
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,3,8.66
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,4,10.81
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,5,11.02
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,6,10.97
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,7,7.58
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,8,7.85
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,9,8.17
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,10,9.49
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,11,8.76
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2017,12,8.91
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,1,8.7
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,2,8.65
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,3,9.66
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,4,11.43
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,5,10.71
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,6,11.25
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,7,8.43
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,8,7.93
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,9,8.43
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,10,10.02
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,11,9.23
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2018,12,10.03
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,1,8.19
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,2,9.91
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,3,9.54
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,4,10.85
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,5,11.05
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,6,10.01
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,7,8.39
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,8,8.68
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,9,9.24
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,10,9.24
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,11,9.1
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2019,12,9.25
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,1,10.21
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,2,9.91
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,3,9.49
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,4,11.51
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,5,11.3
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,6,11.73
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,7,8.4
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,8,8.59
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,9,8.55
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,10,9.02
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,11,9.9
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2020,12,9.88
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,1,10.0
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,2,9.88
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,3,9.29
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,4,11.29
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,5,11.33
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,6,11.1
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,7,8.92
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,8,9.2
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,9,9.94
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,10,10.09
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,11,10.13
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2021,12,9.96
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,1,9.29
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,2,10.24
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,3,10.28
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,4,12.98
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,5,11.65
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,6,11.9
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,7,9.23
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,8,8.67
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,9,9.82
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,10,10.63
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,11,10.65
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2022,12,9.8
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,1,11.2
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,2,9.8
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,3,10.79
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,4,13.1
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,5,11.5
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,6,11.72
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,7,9.55
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,8,9.25
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,9,8.72
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,10,10.53
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,11,9.97
LUD_000,Punjab,Ludhiana,29.123620356542087,77.3767857660248,2023,12,10.74
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,1,7.61
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,2,7.84
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,3,8.41
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,4,8.88
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,5,9.61
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,6,10.15
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,7,6.2
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,8,7.09
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,9,7.13
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,10,8.39
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,11,7.38
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2013,12,7.34
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,1,8.51
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,2,8.4
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,3,8.38
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,4,9.92
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,5,9.41
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,6,9.87
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,7,7.4
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,8,6.89
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,9,8.18
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,10,8.49
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,11,7.65
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2014,12,8.58
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,1,8.01
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,2,8.89
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,3,9.08
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,4,9.59
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,5,10.48
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,6,10.21
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,7,7.91
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,8,8.45
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,9,7.38
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,10,8.12
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,11,8.06
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2015,12,8.09
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,1,8.71
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,2,8.92
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,3,8.89
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,4,10.66
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,5,10.26
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,6,10.98
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,7,7.62
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,8,9.11
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,9,8.06
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,10,8.32
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,11,8.21
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2016,12,8.99
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,1,8.89
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,2,9.36
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,3,9.24
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,4,10.46
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,5,10.08
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,6,9.74
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,7,7.78
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,8,8.43
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,9,8.11
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,10,8.38
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,11,9.09
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2017,12,9.19
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,1,8.81
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,2,9.33
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,3,9.28
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,4,10.18
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,5,10.93
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,6,11.03
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,7,8.79
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,8,8.78
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,9,7.56
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,10,8.78
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,11,9.51
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2018,12,9.51
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,1,9.76
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,2,11.43
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,3,9.79
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,4,11.57
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,5,11.48
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,6,11.33
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,7,8.34
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,8,8.88
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,9,8.11
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,10,9.38
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,11,9.26
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2019,12,9.54
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,1,10.91
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,2,8.82
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,3,10.09
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,4,10.44
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,5,11.01
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,6,11.79
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,7,8.78
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,8,8.21
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,9,8.39
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,10,10.09
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,11,9.38
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2020,12,9.86
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,1,10.02
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,2,9.67
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,3,11.07
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,4,11.82
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,5,10.49
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,6,11.59
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,7,8.67
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,8,9.43
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,9,8.6
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,10,9.94
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,11,10.25
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2021,12,10.43
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,1,9.65
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,2,10.08
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,3,10.01
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,4,11.42
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,5,12.63
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,6,11.95
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,7,8.62
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,8,9.71
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,9,10.31
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,10,10.77
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,11,9.49
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2022,12,10.01
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,1,11.13
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,2,10.15
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,3,10.72
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,4,12.39
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,5,11.54
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,6,11.97
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,7,7.88
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,8,8.99
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,9,9.37
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,10,9.88
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,11,11.32
LUD_001,Punjab,Ludhiana,30.0728132143074,75.96683836575134,2023,12,9.78
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,1,8.72
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,2,7.28
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,3,8.58
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,4,9.51
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,5,9.01
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,6,9.73
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,7,7.1
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,8,6.7
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,9,7.03
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,10,7.81
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,11,8.06
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2013,12,8.33
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,1,9.04
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,2,7.63
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,3,9.32
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,4,8.77
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,5,9.67
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,6,10.04
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,7,7.39
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,8,6.94
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,9,7.15
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,10,8.0
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,11,7.96
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2014,12,8.67
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,1,8.68
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,2,8.15
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,3,8.95
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,4,10.15
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,5,10.41
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,6,10.31
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,7,7.09
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,8,7.22
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,9,7.87
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,10,8.81
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,11,8.49
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2015,12,8.56
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,1,9.39
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,2,8.45
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,3,9.02
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,4,10.15
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,5,10.14
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,6,10.8
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,7,8.16
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,8,8.16
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,9,8.4
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,10,8.76
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,11,9.09
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2016,12,8.59
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,1,9.16
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,2,8.93
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,3,9.05
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,4,10.8
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,5,10.09
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,6,11.55
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,7,7.5
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,8,7.39
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,9,8.58
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,10,9.4
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,11,9.31
LUD_002,Punjab,Ludhiana,29.905280952602933,75.1132600244301,2017,12,9.31
